1	4.0000000000000000E-003	-3.1582563939954100	0.8417436060045900	-1.2147013155057600	1.7852986844942400
2	3.9000000000000000E-003	-3.1082563939954100	0.7917436060045900	-1.1772013155057600	1.7477986844942400
3	3.8025000000000000E-003	-3.0595063939954100	0.7429936060045900	-1.1406388155057600	1.7112361844942400
4	3.7074375000000000E-003	-3.0119751439954100	0.6954623560045900	-1.1049903780057600	1.6755877469942400
5	3.6147515625000000E-003	-2.9656321752454100	0.6491193872545900	-1.0702331514432600	1.6408305204317400
6	3.5243827734375000E-003	-2.9204477807141600	0.6039349927233400	-1.0363448555448200	1.6069422245333000
7	3.4362732041015600E-003	-2.8763929960461900	0.5598802080553710	-1.0033037670438500	1.5739011360323200
8	3.3503663739990200E-003	-2.8334395809949200	0.5169267930041010	-0.9710887057553950	1.5416860747438700
9	3.2666072146490500E-003	-2.7915600013199300	0.4750472133291140	-0.9396790209991540	1.5102763899876300
10	3.1849420342828200E-003	-2.7507274111368200	0.4342146231460000	-0.9090545783618190	1.4796519473503000
11	3.1053184834257500E-003	-2.7109156357082800	0.3944028477174650	-0.8791957467904170	1.4497931157789000
12	3.0276855213401100E-003	-2.6720991546654600	0.3555863666746430	-0.8500833860083010	1.4206807549967800
13	2.9519933833066000E-003	-2.6342530856487100	0.3177402976578920	-0.8216988342457370	1.3922962032342200
14	2.8781935487239400E-003	-2.5973531683573800	0.2808403803665590	-0.7940238962772380	1.3646212652657200
15	2.8062387100058400E-003	-2.5613757489983300	0.2448629610075100	-0.7670408317579510	1.3376382007464300
16	2.7360827422556900E-003	-2.5262977651232600	0.2097849771324370	-0.7407323438516460	1.3113297128401200
17	2.6676806736993000E-003	-2.4920967308450600	0.1755839428542410	-0.7150815681429990	1.2856789371314800
18	2.6009886568568200E-003	-2.4587507224238200	0.1422379344330000	-0.6900720618270680	1.2606694308155500
19	2.5359639404354000E-003	-2.4262383642131100	0.1097255762222890	-0.6656877931690360	1.2362851621575100
20	2.4725648419245100E-003	-2.3945388149576700	0.0780260269668467	-0.6419131312274540	1.2125105002159300
21	2.4107507208764000E-003	-2.3636317544336100	0.0471189664427902	-0.6187328358344110	1.1893302048228900
22	2.3504819528544900E-003	-2.3334973704226600	0.0169845824318353	-0.5961320478261950	1.1667294168146700
23	2.2917199040331300E-003	-2.3041163460119700	-0.0123964419788458	-0.5740962795181840	1.1446936485066600
24	2.2344269064323000E-003	-2.2754698472115600	-0.0410429407792601	-0.5526114054178730	1.1232087744063500
25	2.1785662337714900E-003	-2.2475395108811600	-0.0689732771096638	-0.5316636531700710	1.1022610221585500
26	2.1241020779272100E-003	-2.2203074329590100	-0.0962053550318074	-0.5112395947284630	1.0818369637169400
27	2.0709995259790300E-003	-2.1937561569849200	-0.1227566310058980	-0.4913261377478950	1.0619235067363700
28	2.0192245378295500E-003	-2.1678686629101800	-0.1486441250806350	-0.4719105171918420	1.0425078861803200
29	1.9687439243838100E-003	-2.1426283561873200	-0.1738844318035050	-0.4529802871496900	1.0235776561381700
30	1.9195253262742200E-003	-2.1180190571325200	-0.1984937308583020	-0.4345233128585920	1.0051206818470700
31	1.8715371931173600E-003	-2.0940249905540900	-0.2224877974367300	-0.4165277629247710	0.9871251319132490
32	1.8247487632894300E-003	-2.0706307756401200	-0.2458820123506970	-0.3989821017392960	0.9695794707277740
33	1.7791300442071900E-003	-2.0478214160990000	-0.2686913718918150	-0.3818750820834570	0.9524724510719350
34	1.7346517931020100E-003	-2.0255822905464200	-0.2909304974444050	-0.3651957379190150	0.9357931069074930
35	1.6912854982744600E-003	-2.0038991431326400	-0.3126136448581800	-0.3489333773586830	0.9195307463471610
36	1.6490033608176000E-003	-1.9827580744042100	-0.3337547135866110	-0.3330775758123600	0.9036749448008380
37	1.6077782767971600E-003	-1.9621455323939900	-0.3543672555968310	-0.3176181693046950	0.8882155382931730
38	1.5675838198772300E-003	-1.9420483039340200	-0.3744644840567950	-0.3025452479597220	0.8731426169482000
39	1.5283942243803000E-003	-1.9224535061855600	-0.3940592818052610	-0.2878491496483730	0.8584465186368510
40	1.4901843687707900E-003	-1.9033485783808100	-0.4131642096100140	-0.2735204537948080	0.8441178227832860
41	1.4529297595515200E-003	-1.8847212737711700	-0.4317915142196490	-0.2595499753375810	0.8301473443260590
42	1.4166065155627300E-003	-1.8665596517767800	-0.4499531362140430	-0.2459287588417860	0.8165261278302640
43	1.3811913526736700E-003	-1.8488520703322400	-0.4676607176585780	-0.2326480727583850	0.8032454417468630
44	1.3466615688568200E-003	-1.8315871784238200	-0.4849256095669980	-0.2196994038270700	0.7902967728155480
45	1.3129950296354000E-003	-1.8147539088131100	-0.5017588791777090	-0.2070744516190370	0.7776718206075150
46	1.2801701538945200E-003	-1.7983414709426700	-0.5181713170481510	-0.1947651232162050	0.7653624922046830
47	1.2481659000471500E-003	-1.7823393440189900	-0.5341734439718330	-0.1827635280234440	0.7533608970119220
48	1.2169617525459800E-003	-1.7667372702684000	-0.5497755177224220	-0.1710619727105020	0.7416593416989800
49	1.1865377087323300E-003	-1.7515252483615700	-0.5649875396292470	-0.1596529562803830	0.7302503252688610
50	1.1568742660140200E-003	-1.7366935270024200	-0.5798192609884010	-0.1485291652610180	0.7191265342494960
51	1.1279524093636700E-003	-1.7222325986772400	-0.5942801893135760	-0.1376834690171360	0.7082808380056140
52	1.0997535991295800E-003	-1.7081331935602000	-0.6083795944306220	-0.1271089151793520	0.6977062841678300
53	1.0722597591513400E-003	-1.6943862735710800	-0.6221265144197420	-0.1167987251875120	0.6873960941759900
